2023,132,CPV,44,Wood and articles of wood; wood charcoal,37804.527
2023,136,CYM,44,Wood and articles of wood; wood charcoal,9724.013
2023,140,CAF,44,Wood and articles of wood; wood charcoal,12384379.13
2023,144,LKA,44,Wood and articles of wood; wood charcoal,27638981.78
2023,152,CHL,44,Wood and articles of wood; wood charcoal,2211302209
2023,156,CHN,44,Wood and articles of wood; wood charcoal,15705627912
2023,170,COL,44,Wood and articles of wood; wood charcoal,50139514.18
2023,188,CRI,44,Wood and articles of wood; wood charcoal,36794911.59
2023,191,HRV,44,Wood and articles of wood; wood charcoal,1200113971
2023,196,CYP,44,Wood and articles of wood; wood charcoal,1346555.713
2023,203,CZE,44,Wood and articles of wood; wood charcoal,2660273947
2023,204,BEN,44,Wood and articles of wood; wood charcoal,21624726.46
2023,208,DNK,44,Wood and articles of wood; wood charcoal,880302875.9
2023,212,DMA,44,Wood and articles of wood; wood charcoal,1252.591
2023,214,DOM,44,Wood and articles of wood; wood charcoal,7056128.884
2023,218,ECU,44,Wood and articles of wood; wood charcoal,533472031.6
2023,222,SLV,44,Wood and articles of wood; wood charcoal,8181143
2023,231,ETH,44,Wood and articles of wood; wood charcoal,2616572.69
2023,233,EST,44,Wood and articles of wood; wood charcoal,2100320217
2023,242,FJI,44,Wood and articles of wood; wood charcoal,35125516.67
2023,246,FIN,44,Wood and articles of wood; wood charcoal,3241442930
2023,251,FRA,44,Wood and articles of wood; wood charcoal,3401525107
2023,258,PYF,44,Wood and articles of wood; wood charcoal,172528.684
2023,262,DJI,44,Wood and articles of wood; wood charcoal,7466922.312
2023,266,GAB,44,Wood and articles of wood; wood charcoal,837254916.2
2023,268,GEO,44,Wood and articles of wood; wood charcoal,41486311.39
2023,275,PSE,44,Wood and articles of wood; wood charcoal,35063305.01
2023,276,DEU,44,Wood and articles of wood; wood charcoal,10884891461
2023,288,GHA,44,Wood and articles of wood; wood charcoal,84011597.04
2023,300,GRC,44,Wood and articles of wood; wood charcoal,176187846.2
2023,308,GRD,44,Wood and articles of wood; wood charcoal,31536.299
2023,320,GTM,44,Wood and articles of wood; wood charcoal,117539571
2023,328,GUY,44,Wood and articles of wood; wood charcoal,23201862.23
2023,340,HND,44,Wood and articles of wood; wood charcoal,57320469.99
2023,344,HKG,44,Wood and articles of wood; wood charcoal,97604577.08
2023,348,HUN,44,Wood and articles of wood; wood charcoal,982099949
2023,352,ISL,44,Wood and articles of wood; wood charcoal,472868.395
2023,360,IDN,44,Wood and articles of wood; wood charcoal,3984771473
2023,372,IRL,44,Wood and articles of wood; wood charcoal,698831613.1
2023,376,ISR,44,Wood and articles of wood; wood charcoal,7123558
2023,380,ITA,44,Wood and articles of wood; wood charcoal,2660935442
2023,384,CIV,44,Wood and articles of wood; wood charcoal,106906617.1
2023,388,JAM,44,Wood and articles of wood; wood charcoal,2709599.75
2023,392,JPN,44,Wood and articles of wood; wood charcoal,359129710
2023,398,KAZ,44,Wood and articles of wood; wood charcoal,136871339.6
2023,400,JOR,44,Wood and articles of wood; wood charcoal,10082156.9
2023,404,KEN,44,Wood and articles of wood; wood charcoal,12284416.54
2023,410,KOR,44,Wood and articles of wood; wood charcoal,62548807
2023,414,KWT,44,Wood and articles of wood; wood charcoal,4796558.333
2023,417,KGZ,44,Wood and articles of wood; wood charcoal,4855790
2023,422,LBN,44,Wood and articles of wood; wood charcoal,20300575
2023,426,LSO,44,Wood and articles of wood; wood charcoal,403913.78
2023,428,LVA,44,Wood and articles of wood; wood charcoal,3093159251
2023,430,LBR,44,Wood and articles of wood; wood charcoal,1550218.09
2023,440,LTU,44,Wood and articles of wood; wood charcoal,1505197239
2023,442,LUX,44,Wood and articles of wood; wood charcoal,302757176.5
2023,446,MAC,44,Wood and articles of wood; wood charcoal,896258.837
2023,450,MDG,44,Wood and articles of wood; wood charcoal,5008800.949
2023,454,MWI,44,Wood and articles of wood; wood charcoal,10032792.85
2023,458,MYS,44,Wood and articles of wood; wood charcoal,2290253197
2023,462,MDV,44,Wood and articles of wood; wood charcoal,1051.39
2023,470,MLT,44,Wood and articles of wood; wood charcoal,214895.651
2023,478,MRT,44,Wood and articles of wood; wood charcoal,8012.028
2023,480,MUS,44,Wood and articles of wood; wood charcoal,8710265.768
2023,484,MEX,44,Wood and articles of wood; wood charcoal,826909712
2023,490,S19,44,Wood and articles of wood; wood charcoal,109474161.5
2023,498,MDA,44,Wood and articles of wood; wood charcoal,22518180
2023,499,MNE,44,Wood and articles of wood; wood charcoal,53747075.05
2023,500,MSR,44,Wood and articles of wood; wood charcoal,37.037
2023,504,MAR,44,Wood and articles of wood; wood charcoal,50818165.34
2023,508,MOZ,44,Wood and articles of wood; wood charcoal,32532000
2023,512,OMN,44,Wood and articles of wood; wood charcoal,20151354.98
2023,516,NAM,44,Wood and articles of wood; wood charcoal,65335055.47
2023,528,NLD,44,Wood and articles of wood; wood charcoal,2169758006
2023,533,ABW,44,Wood and articles of wood; wood charcoal,191221.226
2023,554,NZL,44,Wood and articles of wood; wood charcoal,2890648074
2023,558,NIC,44,Wood and articles of wood; wood charcoal,13118226.38
2023,562,NER,44,Wood and articles of wood; wood charcoal,1842.918
2023,566,NGA,44,Wood and articles of wood; wood charcoal,363674.667
2023,579,NOR,44,Wood and articles of wood; wood charcoal,848182767.2
2023,586,PAK,44,Wood and articles of wood; wood charcoal,38089963.08
2023,591,PAN,44,Wood and articles of wood; wood charcoal,36895105
2023,600,PRY,44,Wood and articles of wood; wood charcoal,94242589.74
2023,604,PER,44,Wood and articles of wood; wood charcoal,96788913.13
2023,608,PHL,44,Wood and articles of wood; wood charcoal,414912917
2023,616,POL,44,Wood and articles of wood; wood charcoal,4411861117
2023,620,PRT,44,Wood and articles of wood; wood charcoal,988050610.9
2023,626,TLS,44,Wood and articles of wood; wood charcoal,4619.74
2023,634,QAT,44,Wood and articles of wood; wood charcoal,4508567.864
2023,642,ROU,44,Wood and articles of wood; wood charcoal,1947425820
2023,670,VCT,44,Wood and articles of wood; wood charcoal,103934.929
2023,678,STP,44,Wood and articles of wood; wood charcoal,1318.732
2023,682,SAU,44,Wood and articles of wood; wood charcoal,79872666.8
2023,686,SEN,44,Wood and articles of wood; wood charcoal,4131029.275
2023,688,SRB,44,Wood and articles of wood; wood charcoal,354849301
2023,690,SYC,44,Wood and articles of wood; wood charcoal,2202.831
2023,699,IND,44,Wood and articles of wood; wood charcoal,620822201.1
2023,702,SGP,44,Wood and articles of wood; wood charcoal,59062776.61
2023,703,SVK,44,Wood and articles of wood; wood charcoal,1150291793
2023,705,SVN,44,Wood and articles of wood; wood charcoal,1066015900
2023,710,ZAF,44,Wood and articles of wood; wood charcoal,534067409.2
2023,716,ZWE,44,Wood and articles of wood; wood charcoal,9521326.81
2023,724,ESP,44,Wood and articles of wood; wood charcoal,2255214259
2023,740,SUR,44,Wood and articles of wood; wood charcoal,74589350.92
2023,748,SWZ,44,Wood and articles of wood; wood charcoal,135525519.8
2023,752,SWE,44,Wood and articles of wood; wood charcoal,4688388655
2023,757,CHE,44,Wood and articles of wood; wood charcoal,538072148.3
2023,764,THA,44,Wood and articles of wood; wood charcoal,3339009299
2023,768,TGO,44,Wood and articles of wood; wood charcoal,2604821.504
2023,780,TTO,44,Wood and articles of wood; wood charcoal,5326788.47
2023,784,ARE,44,Wood and articles of wood; wood charcoal,250997204.4
2023,788,TUN,44,Wood and articles of wood; wood charcoal,35375861.53
2023,792,TUR,44,Wood and articles of wood; wood charcoal,1774843297
2023,800,UGA,44,Wood and articles of wood; wood charcoal,133956232.4
2023,804,UKR,44,Wood and articles of wood; wood charcoal,1488783296
2023,807,MKD,44,Wood and articles of wood; wood charcoal,14291122.18
2023,818,EGY,44,Wood and articles of wood; wood charcoal,42707646.6
2023,826,GBR,44,Wood and articles of wood; wood charcoal,769928112.1
2023,834,TZA,44,Wood and articles of wood; wood charcoal,80541085.75
2023,842,USA,44,Wood and articles of wood; wood charcoal,9505751550
2023,854,BFA,44,Wood and articles of wood; wood charcoal,711022.609
2023,858,URY,44,Wood and articles of wood; wood charcoal,1188263649
2023,860,UZB,44,Wood and articles of wood; wood charcoal,20169596.77
2023,882,WSM,44,Wood and articles of wood; wood charcoal,53762.675
2023,894,ZMB,44,Wood and articles of wood; wood charcoal,12687984.6
2024,76,BRA,44,Wood and articles of wood; wood charcoal,3663202843
2024,392,JPN,44,Wood and articles of wood; wood charcoal,355114442
2024,579,NOR,44,Wood and articles of wood; wood charcoal,974313864.5
