year,country_code,country_code_letter,HDI_value,dollar_per_capita
2017,792,TUR,0.833,9.36
2017,800,UGA,0.534,0.57
2017,804,UKR,0.771,26.52
2017,807,MKD,0.789,3.87
2017,818,EGY,0.709,0.29
2017,826,GBR,0.929,8.11
2017,834,TZA,0.517,0.49
2017,842,USA,0.928,29.93
2017,854,BFA,0.432,0.0
2017,858,URY,0.815,273.84
2017,860,UZB,0.714,0.05
2017,882,WSM,0.714,0.39
2017,894,ZMB,0.568,0.2
2018,4,AFG,0.486,0.0
2018,8,ALB,0.797,9.41
2018,20,AND,0.863,21.42
2018,24,AGO,0.598,4.85
2018,28,ATG,0.828,5.68
2018,31,AZE,0.757,0.03
2018,32,ARG,0.852,2.79
2018,36,AUS,0.941,69.31
2018,40,AUT,0.917,594.21
2018,44,BHS,0.814,1.05
2018,48,BHR,0.88,15.16
2018,51,ARM,0.781,0.61
2018,52,BRB,0.804,2.22
2018,56,BEL,0.933,208.61
2018,60,BMU,,0.05
2018,68,BOL,0.712,4.46
2018,70,BIH,0.774,141.88
2018,72,BWA,0.7,0.94
2018,76,BRA,0.762,15.25
2018,84,BLZ,0.715,12.37
2018,90,SLB,0.568,601.74
2018,96,BRN,0.826,3.63
2018,100,BGR,0.811,52.38
2018,104,MMR,0.595,3.89
2018,108,BDI,0.421,0.0
2018,112,BLR,0.812,148.74
2018,116,KHM,0.588,9.52
2018,120,CMR,0.581,22.29
2018,124,CAN,0.93,384.03
2018,132,CPV,0.664,0.0
2018,140,CAF,0.386,3.07
2018,152,CHL,0.856,138.13
2018,156,CHN,0.766,10.58
2018,170,COL,0.766,1.17
2018,174,COM,0.578,0.0
2018,178,COG,0.603,53.64
2018,180,COD,0.474,0.57
2018,188,CRI,0.804,14.83
2018,191,HRV,0.86,243.93
2018,192,CUB,0.765,3.12
2018,196,CYP,0.896,0.18
2018,203,CZE,0.893,239.26
2018,204,BEN,0.506,0.58
2018,208,DNK,0.942,151.23
2018,212,DMA,0.744,0.1
2018,214,DOM,0.763,1.01
2018,218,ECU,0.761,22.65
2018,222,SLV,0.673,1.33
2018,231,ETH,0.479,0.01
2018,233,EST,0.89,1363.21
2018,242,FJI,0.731,50.41
2018,246,FIN,0.936,612.31
2018,251,FRA,0.903,45.0
2018,258,PYF,,0.84
2018,266,GAB,0.699,261.87
2018,268,GEO,0.816,9.19
2018,270,GMB,0.483,0.01
2018,275,PSE,0.722,7.93
2018,276,DEU,0.946,119.11
2018,288,GHA,0.589,5.92
